County,Year,Quarter,Medication_Assisted_Treatment,beneficiaries,status,annotation,annotation_description,Date_of_Data
Statewide,2016,Q3,Buprenorphine,8814,F,,,5/4/2023
Statewide,2016,Q4,Buprenorphine,10325,F,,,5/4/2023
Statewide,2017,Q1,Buprenorphine,11421,F,,,5/4/2023
Statewide,2017,Q2,Buprenorphine,12109,F,,,5/4/2023
Statewide,2017,Q3,Buprenorphine,12592,F,,,5/4/2023
Statewide,2017,Q4,Buprenorphine,13090,F,,,5/4/2023
Statewide,2018,Q1,Buprenorphine,13863,F,,,5/4/2023
Statewide,2018,Q2,Buprenorphine,14587,F,,,5/4/2023
Statewide,2018,Q3,Buprenorphine,15043,F,,,5/4/2023
Statewide,2018,Q4,Buprenorphine,15688,F,,,5/4/2023
Statewide,2019,Q1,Buprenorphine,16549,F,,,5/4/2023
Statewide,2019,Q2,Buprenorphine,17589,F,,,5/4/2023
Statewide,2019,Q3,Buprenorphine,18119,F,,,5/4/2023
Statewide,2019,Q4,Buprenorphine,19012,F,,,5/4/2023
Statewide,2020,Q1,Buprenorphine,20417,F,,,5/4/2023
Statewide,2020,Q2,Buprenorphine,20679,F,,,5/4/2023
Statewide,2020,Q3,Buprenorphine,21178,F,,,5/4/2023
Statewide,2020,Q4,Buprenorphine,21616,F,,,5/4/2023
Statewide,2021,Q1,Buprenorphine,22058,F,,,5/4/2023
Statewide,2021,Q2,Buprenorphine,23637,F,,,5/4/2023
Statewide,2021,Q3,Buprenorphine,24000,F,,,5/4/2023
Statewide,2021,Q4,Buprenorphine,24302,F,,,5/4/2023
Statewide,2022,Q1,Buprenorphine,25649,F,,,5/4/2023
Statewide,2022,Q2,Buprenorphine,25506,P,,,5/4/2023
Statewide,2022,Q3,Buprenorphine,25739,P,,,5/4/2023
Statewide,2022,Q4,Buprenorphine,25785,P,,,5/4/2023
Sutter,2010,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Sutter,2010,Q2,Buprenorphine,14,F,,,5/4/2023
Sutter,2010,Q3,Buprenorphine,17,F,,,5/4/2023
Sutter,2010,Q4,Buprenorphine,20,F,,,5/4/2023
Sutter,2011,Q1,Buprenorphine,23,F,,,5/4/2023
Sutter,2011,Q2,Buprenorphine,20,F,,,5/4/2023
Sutter,2011,Q3,Buprenorphine,23,F,,,5/4/2023
Sutter,2011,Q4,Buprenorphine,23,F,,,5/4/2023
Sutter,2012,Q1,Buprenorphine,30,F,,,5/4/2023
Sutter,2012,Q2,Buprenorphine,28,F,,,5/4/2023
Sutter,2012,Q3,Buprenorphine,29,F,,,5/4/2023
Sutter,2012,Q4,Buprenorphine,31,F,,,5/4/2023
Sutter,2013,Q1,Buprenorphine,28,F,,,5/4/2023
Sutter,2013,Q2,Buprenorphine,30,F,,,5/4/2023
Sutter,2013,Q3,Buprenorphine,35,F,,,5/4/2023
Sutter,2013,Q4,Buprenorphine,33,F,,,5/4/2023
Sutter,2014,Q1,Buprenorphine,50,F,,,5/4/2023
Sutter,2014,Q2,Buprenorphine,60,F,,,5/4/2023
Sutter,2014,Q3,Buprenorphine,61,F,,,5/4/2023
Sutter,2014,Q4,Buprenorphine,63,F,,,5/4/2023
Sutter,2015,Q1,Buprenorphine,71,F,,,5/4/2023
Sutter,2015,Q2,Buprenorphine,73,F,,,5/4/2023
Sutter,2015,Q3,Buprenorphine,87,F,,,5/4/2023
Sutter,2015,Q4,Buprenorphine,88,F,,,5/4/2023
Sutter,2016,Q1,Buprenorphine,85,F,,,5/4/2023
Sutter,2016,Q2,Buprenorphine,91,F,,,5/4/2023
Sutter,2016,Q3,Buprenorphine,101,F,,,5/4/2023
Sutter,2016,Q4,Buprenorphine,98,F,,,5/4/2023
Sutter,2017,Q1,Buprenorphine,95,F,,,5/4/2023
Sutter,2017,Q2,Buprenorphine,114,F,,,5/4/2023
Sutter,2017,Q3,Buprenorphine,116,F,,,5/4/2023
Sutter,2017,Q4,Buprenorphine,111,F,,,5/4/2023
Sutter,2018,Q1,Buprenorphine,107,F,,,5/4/2023
Sutter,2018,Q2,Buprenorphine,106,F,,,5/4/2023
Sutter,2018,Q3,Buprenorphine,109,F,,,5/4/2023
Sutter,2018,Q4,Buprenorphine,126,F,,,5/4/2023
Sutter,2019,Q1,Buprenorphine,138,F,,,5/4/2023
Sutter,2019,Q2,Buprenorphine,151,F,,,5/4/2023
Sutter,2019,Q3,Buprenorphine,153,F,,,5/4/2023
Sutter,2019,Q4,Buprenorphine,144,F,,,5/4/2023
Sutter,2020,Q1,Buprenorphine,151,F,,,5/4/2023
Sutter,2020,Q2,Buprenorphine,148,F,,,5/4/2023
Sutter,2020,Q3,Buprenorphine,157,F,,,5/4/2023
Sutter,2020,Q4,Buprenorphine,170,F,,,5/4/2023
Sutter,2021,Q1,Buprenorphine,168,F,,,5/4/2023
Sutter,2021,Q2,Buprenorphine,181,F,,,5/4/2023
Sutter,2021,Q3,Buprenorphine,188,F,,,5/4/2023
Sutter,2021,Q4,Buprenorphine,194,F,,,5/4/2023
Sutter,2022,Q1,Buprenorphine,216,F,,,5/4/2023
Sutter,2022,Q2,Buprenorphine,205,P,,,5/4/2023
Sutter,2022,Q3,Buprenorphine,215,P,,,5/4/2023
Sutter,2022,Q4,Buprenorphine,205,P,,,5/4/2023
Tehama,2010,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tehama,2010,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tehama,2010,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tehama,2010,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tehama,2011,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tehama,2011,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tehama,2011,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tehama,2011,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tehama,2012,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tehama,2012,Q2,Buprenorphine,11,F,,,5/4/2023
Tehama,2012,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tehama,2012,Q4,Buprenorphine,12,F,,,5/4/2023
Tehama,2013,Q1,Buprenorphine,13,F,,,5/4/2023
Tehama,2013,Q2,Buprenorphine,16,F,,,5/4/2023
Tehama,2013,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tehama,2013,Q4,Buprenorphine,17,F,,,5/4/2023
Tehama,2014,Q1,Buprenorphine,24,F,,,5/4/2023
Tehama,2014,Q2,Buprenorphine,25,F,,,5/4/2023
Tehama,2014,Q3,Buprenorphine,24,F,,,5/4/2023
Tehama,2014,Q4,Buprenorphine,30,F,,,5/4/2023
Tehama,2015,Q1,Buprenorphine,31,F,,,5/4/2023
Tehama,2015,Q2,Buprenorphine,30,F,,,5/4/2023
Tehama,2015,Q3,Buprenorphine,25,F,,,5/4/2023
Tehama,2015,Q4,Buprenorphine,33,F,,,5/4/2023
Tehama,2016,Q1,Buprenorphine,41,F,,,5/4/2023
Tehama,2016,Q2,Buprenorphine,41,F,,,5/4/2023
Tehama,2016,Q3,Buprenorphine,43,F,,,5/4/2023
Tehama,2016,Q4,Buprenorphine,59,F,,,5/4/2023
Tehama,2017,Q1,Buprenorphine,63,F,,,5/4/2023
Tehama,2017,Q2,Buprenorphine,72,F,,,5/4/2023
Tehama,2017,Q3,Buprenorphine,58,F,,,5/4/2023
Tehama,2017,Q4,Buprenorphine,56,F,,,5/4/2023
Tehama,2018,Q1,Buprenorphine,64,F,,,5/4/2023
Tehama,2018,Q2,Buprenorphine,68,F,,,5/4/2023
Tehama,2018,Q3,Buprenorphine,62,F,,,5/4/2023
Tehama,2018,Q4,Buprenorphine,63,F,,,5/4/2023
Tehama,2019,Q1,Buprenorphine,66,F,,,5/4/2023
Tehama,2019,Q2,Buprenorphine,77,F,,,5/4/2023
Tehama,2019,Q3,Buprenorphine,84,F,,,5/4/2023
Tehama,2019,Q4,Buprenorphine,82,F,,,5/4/2023
Tehama,2020,Q1,Buprenorphine,88,F,,,5/4/2023
Tehama,2020,Q2,Buprenorphine,102,F,,,5/4/2023
Tehama,2020,Q3,Buprenorphine,112,F,,,5/4/2023
Tehama,2020,Q4,Buprenorphine,118,F,,,5/4/2023
Tehama,2021,Q1,Buprenorphine,126,F,,,5/4/2023
Tehama,2021,Q2,Buprenorphine,126,F,,,5/4/2023
Tehama,2021,Q3,Buprenorphine,141,F,,,5/4/2023
Tehama,2021,Q4,Buprenorphine,132,F,,,5/4/2023
Tehama,2022,Q1,Buprenorphine,135,F,,,5/4/2023
Tehama,2022,Q2,Buprenorphine,140,P,,,5/4/2023
Tehama,2022,Q3,Buprenorphine,127,P,,,5/4/2023
Tehama,2022,Q4,Buprenorphine,143,P,,,5/4/2023
Tulare,2010,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2010,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2010,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2010,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2011,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2011,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2011,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2011,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2012,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2012,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2012,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2012,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2013,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tulare,2013,Q2,Buprenorphine,11,F,,,5/4/2023
Tulare,2013,Q3,Buprenorphine,13,F,,,5/4/2023
Tulare,2013,Q4,Buprenorphine,15,F,,,5/4/2023
Tulare,2014,Q1,Buprenorphine,15,F,,,5/4/2023
Tulare,2014,Q2,Buprenorphine,17,F,,,5/4/2023
Tulare,2014,Q3,Buprenorphine,17,F,,,5/4/2023
Tulare,2014,Q4,Buprenorphine,13,F,,,5/4/2023
Tulare,2015,Q1,Buprenorphine,11,F,,,5/4/2023
Tulare,2015,Q2,Buprenorphine,19,F,,,5/4/2023
Tulare,2015,Q3,Buprenorphine,32,F,,,5/4/2023
Tulare,2015,Q4,Buprenorphine,39,F,,,5/4/2023
Tulare,2016,Q1,Buprenorphine,41,F,,,5/4/2023
Tulare,2016,Q2,Buprenorphine,56,F,,,5/4/2023
Tulare,2016,Q3,Buprenorphine,67,F,,,5/4/2023
Tulare,2016,Q4,Buprenorphine,117,F,,,5/4/2023
Tulare,2017,Q1,Buprenorphine,166,F,,,5/4/2023
Tulare,2017,Q2,Buprenorphine,176,F,,,5/4/2023
Tulare,2017,Q3,Buprenorphine,204,F,,,5/4/2023
Tulare,2017,Q4,Buprenorphine,218,F,,,5/4/2023
Tulare,2018,Q1,Buprenorphine,228,F,,,5/4/2023
Tulare,2018,Q2,Buprenorphine,213,F,,,5/4/2023
Tulare,2018,Q3,Buprenorphine,231,F,,,5/4/2023
Tulare,2018,Q4,Buprenorphine,218,F,,,5/4/2023
Tulare,2019,Q1,Buprenorphine,215,F,,,5/4/2023
Tulare,2019,Q2,Buprenorphine,224,F,,,5/4/2023
Tulare,2019,Q3,Buprenorphine,225,F,,,5/4/2023
Tulare,2019,Q4,Buprenorphine,221,F,,,5/4/2023
Tulare,2020,Q1,Buprenorphine,248,F,,,5/4/2023
Tulare,2020,Q2,Buprenorphine,260,F,,,5/4/2023
Tulare,2020,Q3,Buprenorphine,265,F,,,5/4/2023
Tulare,2020,Q4,Buprenorphine,262,F,,,5/4/2023
Tulare,2021,Q1,Buprenorphine,268,F,,,5/4/2023
Tulare,2021,Q2,Buprenorphine,271,F,,,5/4/2023
Tulare,2021,Q3,Buprenorphine,298,F,,,5/4/2023
Tulare,2021,Q4,Buprenorphine,303,F,,,5/4/2023
Tulare,2022,Q1,Buprenorphine,311,F,,,5/4/2023
Tulare,2022,Q2,Buprenorphine,267,P,,,5/4/2023
Tulare,2022,Q3,Buprenorphine,273,P,,,5/4/2023
Tulare,2022,Q4,Buprenorphine,273,P,,,5/4/2023
Tuolumne,2010,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tuolumne,2010,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tuolumne,2010,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tuolumne,2010,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tuolumne,2011,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tuolumne,2011,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tuolumne,2011,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tuolumne,2011,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Tuolumne,2012,Q1,Buprenorphine,12,F,,,5/4/2023
Tuolumne,2012,Q2,Buprenorphine,14,F,,,5/4/2023
Tuolumne,2012,Q3,Buprenorphine,13,F,,,5/4/2023
Tuolumne,2012,Q4,Buprenorphine,13,F,,,5/4/2023
Tuolumne,2013,Q1,Buprenorphine,15,F,,,5/4/2023
Tuolumne,2013,Q2,Buprenorphine,19,F,,,5/4/2023
Tuolumne,2013,Q3,Buprenorphine,19,F,,,5/4/2023
Tuolumne,2013,Q4,Buprenorphine,20,F,,,5/4/2023
Tuolumne,2014,Q1,Buprenorphine,17,F,,,5/4/2023
Tuolumne,2014,Q2,Buprenorphine,29,F,,,5/4/2023
Tuolumne,2014,Q3,Buprenorphine,34,F,,,5/4/2023
Tuolumne,2014,Q4,Buprenorphine,42,F,,,5/4/2023
Tuolumne,2015,Q1,Buprenorphine,46,F,,,5/4/2023
Tuolumne,2015,Q2,Buprenorphine,50,F,,,5/4/2023
Tuolumne,2015,Q3,Buprenorphine,58,F,,,5/4/2023
Tuolumne,2015,Q4,Buprenorphine,58,F,,,5/4/2023
Tuolumne,2016,Q1,Buprenorphine,72,F,,,5/4/2023
Tuolumne,2016,Q2,Buprenorphine,83,F,,,5/4/2023
Tuolumne,2016,Q3,Buprenorphine,78,F,,,5/4/2023
Tuolumne,2016,Q4,Buprenorphine,117,F,,,5/4/2023
Tuolumne,2017,Q1,Buprenorphine,119,F,,,5/4/2023
Tuolumne,2017,Q2,Buprenorphine,127,F,,,5/4/2023
Tuolumne,2017,Q3,Buprenorphine,136,F,,,5/4/2023
Tuolumne,2017,Q4,Buprenorphine,139,F,,,5/4/2023
Tuolumne,2018,Q1,Buprenorphine,135,F,,,5/4/2023
Tuolumne,2018,Q2,Buprenorphine,137,F,,,5/4/2023
Tuolumne,2018,Q3,Buprenorphine,139,F,,,5/4/2023
Tuolumne,2018,Q4,Buprenorphine,141,F,,,5/4/2023
Tuolumne,2019,Q1,Buprenorphine,168,F,,,5/4/2023
Tuolumne,2019,Q2,Buprenorphine,180,F,,,5/4/2023
Tuolumne,2019,Q3,Buprenorphine,189,F,,,5/4/2023
Tuolumne,2019,Q4,Buprenorphine,183,F,,,5/4/2023
Tuolumne,2020,Q1,Buprenorphine,198,F,,,5/4/2023
Tuolumne,2020,Q2,Buprenorphine,206,F,,,5/4/2023
Tuolumne,2020,Q3,Buprenorphine,205,F,,,5/4/2023
Tuolumne,2020,Q4,Buprenorphine,197,F,,,5/4/2023
Tuolumne,2021,Q1,Buprenorphine,196,F,,,5/4/2023
Tuolumne,2021,Q2,Buprenorphine,204,F,,,5/4/2023
Tuolumne,2021,Q3,Buprenorphine,204,F,,,5/4/2023
Tuolumne,2021,Q4,Buprenorphine,216,F,,,5/4/2023
Tuolumne,2022,Q1,Buprenorphine,219,F,,,5/4/2023
Tuolumne,2022,Q2,Buprenorphine,190,P,,,5/4/2023
Tuolumne,2022,Q3,Buprenorphine,204,P,,,5/4/2023
Tuolumne,2022,Q4,Buprenorphine,213,P,,,5/4/2023
Ventura,2010,Q1,Buprenorphine,25,F,,,5/4/2023
Ventura,2010,Q2,Buprenorphine,27,F,,,5/4/2023
Ventura,2010,Q3,Buprenorphine,24,F,,,5/4/2023
Ventura,2010,Q4,Buprenorphine,25,F,,,5/4/2023
Ventura,2011,Q1,Buprenorphine,27,F,,,5/4/2023
Ventura,2011,Q2,Buprenorphine,31,F,,,5/4/2023
Ventura,2011,Q3,Buprenorphine,31,F,,,5/4/2023
Ventura,2011,Q4,Buprenorphine,30,F,,,5/4/2023
Ventura,2012,Q1,Buprenorphine,31,F,,,5/4/2023
Ventura,2012,Q2,Buprenorphine,35,F,,,5/4/2023
Ventura,2012,Q3,Buprenorphine,34,F,,,5/4/2023
Ventura,2012,Q4,Buprenorphine,39,F,,,5/4/2023
Ventura,2013,Q1,Buprenorphine,38,F,,,5/4/2023
Ventura,2013,Q2,Buprenorphine,39,F,,,5/4/2023
Ventura,2013,Q3,Buprenorphine,32,F,,,5/4/2023
Ventura,2013,Q4,Buprenorphine,28,F,,,5/4/2023
Ventura,2014,Q1,Buprenorphine,39,F,,,5/4/2023
Ventura,2014,Q2,Buprenorphine,48,F,,,5/4/2023
Ventura,2014,Q3,Buprenorphine,56,F,,,5/4/2023
Ventura,2014,Q4,Buprenorphine,68,F,,,5/4/2023
Ventura,2015,Q1,Buprenorphine,80,F,,,5/4/2023
Ventura,2015,Q2,Buprenorphine,98,F,,,5/4/2023
Ventura,2015,Q3,Buprenorphine,135,F,,,5/4/2023
Ventura,2015,Q4,Buprenorphine,141,F,,,5/4/2023
Ventura,2016,Q1,Buprenorphine,157,F,,,5/4/2023
Ventura,2016,Q2,Buprenorphine,179,F,,,5/4/2023
Ventura,2016,Q3,Buprenorphine,186,F,,,5/4/2023
Ventura,2016,Q4,Buprenorphine,207,F,,,5/4/2023
Ventura,2017,Q1,Buprenorphine,200,F,,,5/4/2023
Ventura,2017,Q2,Buprenorphine,208,F,,,5/4/2023
Ventura,2017,Q3,Buprenorphine,229,F,,,5/4/2023
Ventura,2017,Q4,Buprenorphine,238,F,,,5/4/2023
Ventura,2018,Q1,Buprenorphine,258,F,,,5/4/2023
Ventura,2018,Q2,Buprenorphine,248,F,,,5/4/2023
Ventura,2018,Q3,Buprenorphine,265,F,,,5/4/2023
Ventura,2018,Q4,Buprenorphine,282,F,,,5/4/2023
Ventura,2019,Q1,Buprenorphine,298,F,,,5/4/2023
Ventura,2019,Q2,Buprenorphine,326,F,,,5/4/2023
Ventura,2019,Q3,Buprenorphine,339,F,,,5/4/2023
Ventura,2019,Q4,Buprenorphine,350,F,,,5/4/2023
Ventura,2020,Q1,Buprenorphine,381,F,,,5/4/2023
Ventura,2020,Q2,Buprenorphine,382,F,,,5/4/2023
Ventura,2020,Q3,Buprenorphine,373,F,,,5/4/2023
Ventura,2020,Q4,Buprenorphine,379,F,,,5/4/2023
Ventura,2021,Q1,Buprenorphine,393,F,,,5/4/2023
Ventura,2021,Q2,Buprenorphine,403,F,,,5/4/2023
Ventura,2021,Q3,Buprenorphine,465,F,,,5/4/2023
Ventura,2021,Q4,Buprenorphine,521,F,,,5/4/2023
Ventura,2022,Q1,Buprenorphine,573,F,,,5/4/2023
Ventura,2022,Q2,Buprenorphine,529,P,,,5/4/2023
Ventura,2022,Q3,Buprenorphine,490,P,,,5/4/2023
Ventura,2022,Q4,Buprenorphine,502,P,,,5/4/2023
Yolo,2010,Q1,Buprenorphine,0,F,,,5/4/2023
Yolo,2010,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2010,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2010,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2011,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2011,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2011,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2011,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2012,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2012,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2012,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2012,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2013,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2013,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2013,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2013,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2014,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yolo,2014,Q2,Buprenorphine,12,F,,,5/4/2023
Yolo,2014,Q3,Buprenorphine,16,F,,,5/4/2023
Yolo,2014,Q4,Buprenorphine,15,F,,,5/4/2023
Yolo,2015,Q1,Buprenorphine,17,F,,,5/4/2023
Yolo,2015,Q2,Buprenorphine,18,F,,,5/4/2023
Yolo,2015,Q3,Buprenorphine,22,F,,,5/4/2023
Yolo,2015,Q4,Buprenorphine,26,F,,,5/4/2023
Yolo,2016,Q1,Buprenorphine,28,F,,,5/4/2023
Yolo,2016,Q2,Buprenorphine,28,F,,,5/4/2023
Yolo,2016,Q3,Buprenorphine,32,F,,,5/4/2023
Yolo,2016,Q4,Buprenorphine,32,F,,,5/4/2023
Yolo,2017,Q1,Buprenorphine,37,F,,,5/4/2023
Yolo,2017,Q2,Buprenorphine,40,F,,,5/4/2023
Yolo,2017,Q3,Buprenorphine,56,F,,,5/4/2023
Yolo,2017,Q4,Buprenorphine,57,F,,,5/4/2023
Yolo,2018,Q1,Buprenorphine,69,F,,,5/4/2023
Yolo,2018,Q2,Buprenorphine,69,F,,,5/4/2023
Yolo,2018,Q3,Buprenorphine,79,F,,,5/4/2023
Yolo,2018,Q4,Buprenorphine,70,F,,,5/4/2023
Yolo,2019,Q1,Buprenorphine,79,F,,,5/4/2023
Yolo,2019,Q2,Buprenorphine,95,F,,,5/4/2023
Yolo,2019,Q3,Buprenorphine,102,F,,,5/4/2023
Yolo,2019,Q4,Buprenorphine,108,F,,,5/4/2023
Yolo,2020,Q1,Buprenorphine,119,F,,,5/4/2023
Yolo,2020,Q2,Buprenorphine,128,F,,,5/4/2023
Yolo,2020,Q3,Buprenorphine,127,F,,,5/4/2023
Yolo,2020,Q4,Buprenorphine,123,F,,,5/4/2023
Yolo,2021,Q1,Buprenorphine,133,F,,,5/4/2023
Yolo,2021,Q2,Buprenorphine,148,F,,,5/4/2023
Yolo,2021,Q3,Buprenorphine,149,F,,,5/4/2023
Yolo,2021,Q4,Buprenorphine,144,F,,,5/4/2023
Yolo,2022,Q1,Buprenorphine,148,F,,,5/4/2023
Yolo,2022,Q2,Buprenorphine,154,P,,,5/4/2023
Yolo,2022,Q3,Buprenorphine,157,P,,,5/4/2023
Yolo,2022,Q4,Buprenorphine,144,P,,,5/4/2023
Yuba,2010,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Yuba,2010,Q2,Buprenorphine,15,F,,,5/4/2023
Yuba,2010,Q3,Buprenorphine,18,F,,,5/4/2023
Yuba,2010,Q4,Buprenorphine,22,F,,,5/4/2023
Yuba,2011,Q1,Buprenorphine,20,F,,,5/4/2023
Yuba,2011,Q2,Buprenorphine,23,F,,,5/4/2023
Yuba,2011,Q3,Buprenorphine,23,F,,,5/4/2023
Yuba,2011,Q4,Buprenorphine,23,F,,,5/4/2023
Yuba,2012,Q1,Buprenorphine,19,F,,,5/4/2023
Yuba,2012,Q2,Buprenorphine,18,F,,,5/4/2023
Yuba,2012,Q3,Buprenorphine,19,F,,,5/4/2023
Yuba,2012,Q4,Buprenorphine,30,F,,,5/4/2023
Yuba,2013,Q1,Buprenorphine,34,F,,,5/4/2023
Yuba,2013,Q2,Buprenorphine,35,F,,,5/4/2023
Yuba,2013,Q3,Buprenorphine,30,F,,,5/4/2023
Yuba,2013,Q4,Buprenorphine,30,F,,,5/4/2023
Yuba,2014,Q1,Buprenorphine,42,F,,,5/4/2023
Yuba,2014,Q2,Buprenorphine,42,F,,,5/4/2023
Yuba,2014,Q3,Buprenorphine,46,F,,,5/4/2023
Yuba,2014,Q4,Buprenorphine,51,F,,,5/4/2023
Yuba,2015,Q1,Buprenorphine,54,F,,,5/4/2023
Yuba,2015,Q2,Buprenorphine,61,F,,,5/4/2023
Yuba,2015,Q3,Buprenorphine,66,F,,,5/4/2023
Yuba,2015,Q4,Buprenorphine,64,F,,,5/4/2023
Yuba,2016,Q1,Buprenorphine,71,F,,,5/4/2023
Yuba,2016,Q2,Buprenorphine,91,F,,,5/4/2023
Yuba,2016,Q3,Buprenorphine,98,F,,,5/4/2023
Yuba,2016,Q4,Buprenorphine,107,F,,,5/4/2023
Yuba,2017,Q1,Buprenorphine,112,F,,,5/4/2023
Yuba,2017,Q2,Buprenorphine,110,F,,,5/4/2023
Yuba,2017,Q3,Buprenorphine,116,F,,,5/4/2023
Yuba,2017,Q4,Buprenorphine,117,F,,,5/4/2023
Yuba,2018,Q1,Buprenorphine,126,F,,,5/4/2023
Yuba,2018,Q2,Buprenorphine,124,F,,,5/4/2023
Yuba,2018,Q3,Buprenorphine,128,F,,,5/4/2023
Yuba,2018,Q4,Buprenorphine,131,F,,,5/4/2023
Yuba,2019,Q1,Buprenorphine,137,F,,,5/4/2023
Yuba,2019,Q2,Buprenorphine,151,F,,,5/4/2023
Yuba,2019,Q3,Buprenorphine,159,F,,,5/4/2023
Yuba,2019,Q4,Buprenorphine,160,F,,,5/4/2023
Yuba,2020,Q1,Buprenorphine,150,F,,,5/4/2023
Yuba,2020,Q2,Buprenorphine,154,F,,,5/4/2023
Yuba,2020,Q3,Buprenorphine,149,F,,,5/4/2023
Yuba,2020,Q4,Buprenorphine,154,F,,,5/4/2023
Yuba,2021,Q1,Buprenorphine,156,F,,,5/4/2023
Yuba,2021,Q2,Buprenorphine,171,F,,,5/4/2023
Yuba,2021,Q3,Buprenorphine,188,F,,,5/4/2023
Yuba,2021,Q4,Buprenorphine,192,F,,,5/4/2023
Yuba,2022,Q1,Buprenorphine,193,F,,,5/4/2023
Yuba,2022,Q2,Buprenorphine,178,P,,,5/4/2023
Yuba,2022,Q3,Buprenorphine,188,P,,,5/4/2023
Yuba,2022,Q4,Buprenorphine,190,P,,,5/4/2023
Alameda,2010,Q1,Methadone Program,1190,F,,,5/4/2023
Alameda,2010,Q2,Methadone Program,1173,F,,,5/4/2023
Alameda,2010,Q3,Methadone Program,1173,F,,,5/4/2023
Alameda,2010,Q4,Methadone Program,1178,F,,,5/4/2023
Alameda,2011,Q1,Methadone Program,1172,F,,,5/4/2023
Alameda,2011,Q2,Methadone Program,1195,F,,,5/4/2023
Alameda,2011,Q3,Methadone Program,1250,F,,,5/4/2023
Alameda,2011,Q4,Methadone Program,1226,F,,,5/4/2023
Alameda,2012,Q1,Methadone Program,1228,F,,,5/4/2023
Alameda,2012,Q2,Methadone Program,1257,F,,,5/4/2023
Alameda,2012,Q3,Methadone Program,1292,F,,,5/4/2023
Alameda,2012,Q4,Methadone Program,1283,F,,,5/4/2023
